land_id,tran_coordinate,group_id,group_center,refer_point1,refer_point2,refer_point3,refer_point4,group_center_DIST,refer_point1_DIST,refer_point2_DIST,refer_point3_DIST,refer_point4_DIST
201,"24.9584854318825,121.119892526025",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",1909.1240135182454,4572.600098696317,2093.063523418009,2170.85034401383,4536.046129162519
202,"24.936440791762003,121.090293523955",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4167.2678317765185,7020.074489409824,1857.6671504696712,6030.753825124495,4045.2753030454733
210,"24.9962169328355,121.058581784465",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5617.266511961491,4871.8605207548935,7574.45207883393,8351.956254798417,3368.3080009451205
219,"25.012926464611,121.10833554456",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4655.787566913012,1660.4415574017742,7654.776012229028,5453.666377784737,5621.486729427955
220,"25.0127532669675,121.108454773525",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4637.030407051015,1642.5202045019357,7635.848087426383,5431.019963014931,5612.399099098617
226,"24.961741642725,121.15953092829",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5420.736792820132,6669.204230304092,5682.477930653017,2537.277001931958,8386.25792858794
227,"24.93400036071749,121.164602801025",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",7127.388319656215,9183.143873122715,5938.798622330609,4977.398056661741,9737.92544192134
237,"25.00887674316749,121.05434050477",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",6762.378184959515,5431.016021821523,8942.233180101664,9300.316212722,4791.14792211087
242,"24.964086037679,121.160783564945",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5503.290074421307,6619.790881633746,5894.983616893825,2565.374045480139,8484.647319192258
254,"24.946399724467,121.14581494282",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4785.314369487077,6942.097774663036,3950.424085954682,2874.1018905144892,7452.419667255772
255,"24.9645386320835,121.13677792561",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",3108.4001912882313,4785.527209021202,3797.774963089372,707.3633838531504,6068.101559428897
256,"24.921956415238498,121.08000721769",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",6061.323475278003,8847.641980929882,3632.998895452857,7872.710129823057,5431.742445568641
257,"24.9390555571655,121.08615008013",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4099.714907256672,6854.544599204908,2151.898496557968,6190.463982884365,3646.2448905067763
266,"25.00708209258,121.136078378785",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4978.29179783653,3121.953533543872,7603.955788992877,4006.0464540637913,7177.053373832021
277,"24.947174702293506,121.073472793055",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4271.490821638069,6559.341649083214,3386.208543913856,6887.647049367915,2655.5652277640247
278,"24.939696537394,121.118724150825",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",3662.2545771967125,6569.919736176098,1288.601908811595,3897.1885614178345,5444.04876404972
284,"24.965905678595,121.162525912315",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5654.220367383381,6655.509855938175,6135.524400401528,2685.136026444674,8644.54605660731
291,"24.945630553138,121.15234839754",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5385.489151226292,7403.172684407281,4604.359538872781,3225.8184975909126,8099.490521820962
292,"24.975719778804,121.08375089381",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",2387.3753939725293,3392.358958200196,4229.782336079242,5353.571089609798,857.1399004545558
294,"24.9934659768415,121.076491191455",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",3949.9994089782335,3100.866033316062,6292.0276847430605,6554.191998408698,2498.2523811187552
295,"24.948084315659003,121.101330625565",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",2589.141002867776,5557.052498871647,725.6533102836958,4360.998693221043,3519.844005506781
297,"24.9469683196015,121.060690834995",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5359.192112728972,7323.603718919357,4669.776356600769,8103.070227091967,3127.715377553985
304,"25.015572309757506,121.13354352279",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5635.143124806917,3327.975091721853,8392.508362328477,4955.350545657885,7546.16893902055
307,"24.9931868439845,121.07666040879",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",3917.2374146520046,3089.2020267869825,6256.702113239051,6526.657340872128,2466.9798466478
308,"24.9799820844385,121.087967055315",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",2150.365221635363,2756.8306116984236,4432.612264109427,5003.050104238179,1487.716519443064
309,"24.934070234175,121.07761618402",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5034.743840138925,7670.608150092454,3139.9358664149504,7213.52904831133,4082.2341443038326
310,"24.9346812788145,121.078026111845",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4955.632334765095,7592.22022595509,3078.134149144627,7141.156219735265,4015.3117677604787
312,"24.964829715271,121.159941445025",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5408.16843150693,6503.048651934637,5848.674038658947,2460.3953921195616,8392.907648587101
320,"24.9669042646185,121.10940472572",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",516.6893504744754,3454.821644124162,2568.6962943858125,2772.7905165422662,3292.8924770731855
338,"24.934555925758,121.078737664755",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4925.190587646401,7577.890377997708,3015.0815175702915,7089.7228066043745,4031.5146639110662
350,"25.033331256319,121.094049296165",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",7032.333440747086,4119.732173429706,9996.756009762934,8134.410273152987,7122.267809837552
351,"24.999370184398,121.1203107213",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",3434.0397515605946,1372.2173727266832,6300.972642158002,3550.610030804961,5382.4970423118475
355,"24.976554760401,121.16114451871",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5522.5425685093605,5978.849972940181,6576.498727729304,2564.59639507349,8509.757057917259
356,"24.976642961073,121.159693176605",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5378.1040498248585,5840.710554832588,6460.196301350274,2425.256624703962,8364.34641211121
359,"24.9557995856645,121.06899309387",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4169.06995168322,6035.508407274226,4041.6591827571765,7020.488393360966,1863.9254032871752
363,"24.958722541473,121.05170188635",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5725.539202054163,7062.699875825865,5803.614513957558,8669.663849653223,2898.152491825802
374,"24.9382959049575,121.077997158175",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4639.051403210311,7225.08877486674,2973.182372948765,6926.427017387845,3614.9600717340318
375,"24.938186303925,121.077311674925",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4692.144399508553,7264.302052319687,3043.4321764794336,6991.867139053588,3626.014293523081
376,"24.93493450348,121.07794838081",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4937.564925741692,7569.329686172333,3076.4389153221823,7131.92934753442,3987.0915264551986
377,"24.931019943408,121.11166578634",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4447.000682133779,7436.032045159339,1502.3986671155917,5082.242718701819,5632.5153043948085
378,"24.9984991209735,121.05789851157",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5806.069111750526,4937.0842134803415,7813.197425357719,8504.413710793717,3617.844412163007
379,"24.9505420812135,121.13775528919",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",3855.6599901383324,6116.183963093068,3213.194241528882,2260.7768986413503,6528.48122473558
386,"25.0184734905345,121.07990335966",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5926.375551668518,3537.547918181719,8702.272163526839,7772.069160093548,5275.306760038118
390,"25.0179464354755,121.123186390095",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5465.619493509712,2759.824823050727,8374.323466938335,5380.119057718227,6985.016455821431
391,"25.018331366065503,121.08005431813",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5905.403098884683,3515.76217856987,8682.564131808185,7750.195629003891,5260.430212381601
399,"24.979143726033,121.119647415375",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",1585.0614009166445,2458.880255814925,4120.53089107132,1930.9464938858457,4392.274651900596
400,"24.9789882432975,121.11981929089",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",1589.5471055584408,2482.672391883504,4109.706292744912,1907.5330057182491,4405.729467968146
401,"24.938581289411,121.07674213986",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4695.38988278109,7248.30703899759,3091.203964994043,7018.667793231945,3582.3686155707624
402,"24.93847700291949,121.076928081975",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4692.114810643198,7250.968721107865,3074.973211133747,7008.445185859759,3593.784108703507
403,"24.938614561066,121.07663716505",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4699.443066915698,7249.407309263726,3100.927028301978,7025.907685108312,3578.803826199599
404,"24.938583900396,121.07668251843",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4699.064187797438,7250.567540723281,3097.0636722311956,7023.6986515552235,3582.1439864842996
406,"24.995582389049,121.072397319625",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4419.15526807053,3483.470481959848,6702.483594152791,7025.876733869851,2772.7822758184266
407,"24.957328180962,121.1635032324",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5920.391489875926,7285.417446824557,5918.178703354113,3113.9923999872553,8854.60815780811
435,"25.025695546427,121.110628814165",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",6079.973460477917,3091.9089743249406,9075.91145802652,6606.264671523229,6948.268570824495
449,"24.993132429897,121.08980021777",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",3000.1130112028695,1799.0684054111496,5724.04600566601,5319.269821016694,2774.973988610692
466,"25.011223787894,121.072548062595",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5647.210180272297,3755.0957709070794,8226.856626774548,7850.4731384206025,4488.113054393141
468,"24.9750135523685,121.157333985305",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5122.540932001505,5702.090210366108,6161.741023289591,2151.0744448133855,8114.808769685247
470,"24.967546577305,121.104638948445",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",432.74737294136946,3380.7092825656537,2635.4129184080957,3239.7193079605368,2806.463664412044
471,"24.9957993431235,121.163819760755",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",6382.5170625176215,5761.366550787235,8141.233707091502,3898.539461195081,9179.749694151813
474,"24.942831708436,121.074918953475",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",4477.333899572482,6907.4280304985705,3221.892275605946,6954.517897443031,3119.100960295239
516,"25.0115417129105,121.07167669444",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5729.120032851123,3849.8229777311603,8296.049870108862,7942.882361401506,4532.916038817215
518,"25.0220822278725,121.13559792436",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",6369.546199828868,3945.210392231253,9142.071722693578,5668.168441985528,8185.575392830932
534,"24.918125396837503,121.14619855927",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",7073.390927667693,9701.460808933967,4893.623366218999,5929.439652456602,9105.60960397461
535,"24.918228855444,121.14623358579",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",7065.911034798428,9692.461673218244,4889.842227383693,5918.722726831896,9100.965123302125
536,"24.958748092694,121.119196440095",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",1839.7133208801606,4524.812495471546,2072.4958519920565,2207.7374298982836,4460.240370397688
540,"24.9627759103755,121.166206407745",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",6066.0450012508045,7155.53749324321,6355.481823121524,3131.4949515443013,9043.54545350746
541,"24.9626727743575,121.1663936211",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",6086.44645541926,7177.614053322969,6369.582382951648,3152.894965663538,9063.503755224181
544,"25.017559336631003,121.11530064567",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",5237.181149230671,2330.1122264069254,8211.37288842616,5592.501202368769,6447.50049419476
550,"24.932965904972,121.16442867169",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",7179.508105742784,9260.852152552621,5943.687842855496,5062.160113248387,9770.758078495383
558,"25.003839510305,121.164116513175",7,"24.97091966655907,121.10680096941852","24.99800224792953,121.10680096941852","24.94383708518861,121.10680096941852","24.97091966655907,121.13650915004371","24.97091966655907,121.07709278879332",6839.778994202642,5821.984998784249,8813.036211478244,4589.836741448191,9512.662501249828
