land_id,tran_coordinate,group_id,group_center,refer_point1,refer_point2,refer_point3,refer_point4,group_center_DIST,refer_point1_DIST,refer_point2_DIST,refer_point3_DIST,refer_point4_DIST
318,"25.05443559171,121.224561095545",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4760.043260388638,5962.667806249275,5269.070860696597,1836.6676146916875,7740.444368937901
319,"25.0449947340105,121.215528994045",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4165.0808346309295,6043.168425095451,4021.992984126871,1877.790454775259,7010.198285053893
322,"25.0690422502145,121.137102799555",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4221.607643083206,4583.686739206319,5712.636420712355,7172.220492879354,1474.0652640085582
324,"25.005776035443,121.18860714833",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",6137.345478231034,9105.416646367346,3228.934690208799,6335.097921698174,7292.424115113071
347,"25.006704675102,121.17508339535",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",5943.765763884584,8941.642966028185,2950.31089772181,6780.787384748027,6531.1856702517425
349,"25.015337494367,121.192550883055",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",5197.889526243986,8118.154062524988,2476.343038143698,5205.556927172052,6701.924451683107
369,"25.043873061499,121.21050668464",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",3766.405489051837,5839.872340288679,3502.5748215098847,1844.5494374748832,6553.060503863869
370,"25.043333829605,121.208725948515",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",3640.6182758266973,5790.60054489976,3313.2564621348874,1883.6003725999258,6397.943040335175
381,"25.0439214559115,121.13813235596",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4397.531865430262,6262.849412469239,4177.77549411383,7234.710680749217,2075.782034450366
390,"25.0179464354755,121.123186390095",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",7240.410369891979,9464.126204329907,5768.7068294069295,9719.948696401756,5324.171648765088
392,"25.035078133457503,121.23174653841",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",6116.5032352043345,7948.040683330817,5445.402665651723,3711.6629601686195,8889.398568245484
395,"25.05281339837,121.21888230314",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4224.7461918640865,5641.204326291335,4676.993759818688,1413.8467902293833,7188.187400697213
397,"25.031624093467,121.217663244",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",5123.631507678184,7369.533440544098,4024.1426588499867,3337.2080565073843,7703.335077516196
409,"25.048337272802,121.13948383893",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4089.9584177130546,5803.276033046032,4216.3982598837065,6993.691229463109,1586.34661843824
412,"25.0419558688505,121.134890595135",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4785.799621248722,6640.384367603179,4439.997034393312,7607.130900212898,2431.65347096038
422,"25.038552698841,121.138587840885",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4635.190891301692,6703.612580873482,4004.010296944873,7362.9888798827005,2594.321361075656
423,"25.0125525175555,121.204719954215",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",5945.098869486385,8722.411828983615,3550.8489371930204,5297.155358296028,7785.014768794858
249,"25.0306109752375,121.21797616953",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",5218.454550806491,7480.9093306127015,4062.152313687049,3453.717174447924,7778.923473056226
427,"25.04484488243149,121.1693411174",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",1914.6231477907852,4789.612447316996,1546.510287919908,4217.492826280191,2741.8097374753233
428,"25.0747684991005,121.20626056842",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",3285.825371332613,3190.7352521749326,5423.370678464125,1607.527758506866,6080.952988103115
432,"25.0529721678015,121.21461671888",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",3799.8535812979135,5320.602403726729,4309.2297186137,1081.6020146337273,6758.692821335883
455,"25.026435910591506,121.239570741145",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",7272.965794450304,9186.827514382416,6276.529290274386,4952.264238744605,9962.079407091367
456,"25.037550040006,121.21736287922",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4718.909220704526,6810.866136533065,4018.562457736949,2708.489852105599,7427.957775100552
465,"25.044027054149502,121.135446156195",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4641.222740849057,6430.805956282892,4441.525531861039,7494.585485930947,2210.521799101496
487,"25.0589262274435,121.196269472295",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",1866.9501956936344,3660.6439257089214,3401.643051273411,1147.0761153709418,4860.696628443536
488,"25.086973916168,121.188812742415",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",3155.407471629318,1109.0049573239194,6056.708372610942,3506.7204266434646,5057.980000304431
510,"25.02981544654149,121.21455006533",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",5013.771344015738,7375.566237399248,3725.2357268210935,3450.610967341722,7506.296232373929
511,"25.030656650872,121.217679647245",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",5192.055404746955,7460.487290916912,4031.9422111495483,3439.8769715133712,7749.670660775375
512,"25.089649960487,121.21738235021",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",5147.065839100605,3997.962332578608,7416.284629043161,3399.2113339596613,7706.91908135558
518,"25.0220822278725,121.13559792436",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",6007.367502395221,8395.739795377118,4437.23476416305,8404.20456584584,4418.460587866977
523,"25.042929734678506,121.13414176611",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4810.131303883262,6609.142409791465,4538.114438275916,7652.103751828562,2386.108880214305
524,"25.044082277611,121.138409042795",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4364.748890885844,6231.307068073991,4156.127458978347,7203.2178706269915,2046.7123165753587
529,"25.042606692874,121.214934141825",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4226.3736376942425,6214.622651609664,3886.3163619199327,2097.6301394230854,7021.249497203778
530,"25.092650231268003,121.222720247955",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",5775.048404400548,4565.900157067438,7990.952568650362,3896.892148029269,8335.635997797785
531,"25.005719654295,121.19974257872",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",6438.203798325792,9312.826090585211,3764.680409742456,6097.372000755354,7981.34669899239
549,"25.0602596100905,121.209762697175",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",3222.177954990418,4405.619554859925,4399.529174268505,224.6479380275909,6219.754762335165
555,"25.046277559187,121.20720103399",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",3346.4100677164106,5433.145063222276,3298.2371962705333,1554.0562920705086,6160.74859341513
558,"25.003839510305,121.164116513175",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",6405.953393154827,9357.605895777026,3536.708460401861,7637.034155551049,6459.672220301877
559,"25.037038951465,121.136093066225",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4937.454526606057,6988.386469308371,4233.190666344081,7656.16634207708,2848.5735521086544
569,"25.0260287687125,121.22200365338",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",5855.599983631427,8128.01272615692,4529.025511732427,4067.727981905622,8366.937071376457
570,"25.074610808114,121.164883515115",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",2053.7214591509187,1925.6581844185353,4767.371371907093,4586.064291921698,2317.8479874572267
572,"25.0770974258835,121.209954525415",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",3737.2410899146785,3435.503205364938,5842.2339814414445,1876.2715695792667,6510.149383519524
573,"25.0803247221615,121.206204205965",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",3621.459365648897,2967.5158622804647,5951.824614555727,2221.91912644331,6265.862951005607
574,"25.053420368745,121.2017623575",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",2532.5011383370215,4470.719655549738,3292.45897740041,959.5972412497393,5466.100006544515
576,"25.0333071407265,121.15184900798",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",3976.9240288448623,6538.94113549557,2621.9540823497655,6365.71137222035,3014.042568262181
580,"25.054806018875,121.219475609745",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4246.200751703649,5538.990629595693,4835.340283546298,1349.8306895260191,7225.659017085156
581,"25.0549273036565,121.219387172725",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4235.457665115581,5523.468318403213,4834.251950783768,1335.8289326681866,7215.642460571443
583,"25.0169071736265,121.22049863835",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",6453.832198708903,8915.797464105988,4670.443084994559,4981.939971490511,8744.223691398643
584,"25.0146543511445,121.13402025599",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",6716.87589233305,9189.833057385518,4876.515162215383,8978.60797918208,5253.0985311009445
592,"25.024585184093,121.20596420485",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4869.968154637851,7513.667782747286,2996.4215306444753,3959.80675238893,7051.898016117565
609,"25.0543538297905,121.22048499312",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4354.329582968593,5648.95924180622,4900.0126418731215,1463.327463071566,7331.497824211647
617,"25.0420299139585,121.15616247579",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",2979.481755897114,5479.233526129062,2394.399115417046,5565.271659215063,2180.8226458331123
618,"25.042263524003,121.15550994366",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",3010.8901314433947,5482.227143071374,2465.0817024143666,5617.39614070193,2132.922474004803
620,"25.048496789275,121.13934329197",5,"25.06030333620801,121.17782860994362","25.08738591757847,121.17782860994362","25.033220754837547,121.17782860994362","25.06030333620801,121.20753679056881","25.06030333620801,121.14812042931842",4097.701193465008,5799.60005989713,4236.443811560908,7004.2913841576465,1579.5195386089067
