land_id,tran_coordinate,group_id,group_center,refer_point1,refer_point2,refer_point3,refer_point4,group_center_DIST,refer_point1_DIST,refer_point2_DIST,refer_point3_DIST,refer_point4_DIST
148,"24.868408749376,121.23873217105",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5495.887736227461,7607.5972802222805,4531.421495292971,8149.258909946322,3467.251550578055
152,"24.93630369534,121.28251759706",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",4409.494505920464,1412.1809748468886,7408.955452927142,5392.70343019274,5274.359480032317
173,"24.9539871318505,121.26456937176",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6649.72119733637,3875.009599191101,9561.455633127196,8045.865006341174,6458.475426745521
188,"24.8495032225265,121.272369673345",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5328.113675196094,8284.24660431777,2479.647246108911,6647.585642356865,5532.868003337466
208,"24.90302981872,121.21783843871",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6679.015131771466,7018.896401771135,7612.70291498191,9668.329442692822,3709.3876991093284
223,"24.897995401072,121.27529923668",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",850.5873526478284,2955.440260697443,3272.92762967142,3839.5459870227132,2173.311355139622
224,"24.853857875045,121.29303685734",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",4820.503619522736,7783.514191112094,1972.6145779579622,5147.711217878073,6164.444882022429
225,"24.876408114916,121.30260086765",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",2942.6707657021702,5569.307351833341,2073.927295890178,2473.59856678704,5405.688029516199
228,"24.890022533278,121.23832933275",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",4625.95880566715,5891.109550196968,5108.181569839629,7605.4701581887675,1724.9253872482957
230,"24.940519717227502,121.296185049635",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5039.3435590361805,2267.8538001956267,7977.868647491703,5171.616552013621,6485.103791373346
259,"24.849919321497,121.272604406665",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5278.054750960882,8235.367178149885,2427.8080542416606,6596.7404596463275,5497.645990451585
260,"24.8886578532865,121.214944015185",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6986.981180528102,7938.806565918074,7253.334579795088,9972.289212754164,4026.04158202455
272,"24.918477356748,121.251947077975",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",4015.1258379311816,3243.066153778231,6302.747560119795,6655.718315428878,2441.169461558197
274,"24.9089174113265,121.22524990871",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6049.149183009215,6110.391111836568,7338.06414819921,8997.915418860435,3199.8031973005272
283,"24.9322304550675,121.25522857699",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",4883.505256806526,3017.3889530759616,7522.779547039184,7073.409873415986,3959.4880943944
114,"24.9223301459275,121.282357819465",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",2862.935833376876,184.94540635011535,5861.588904671974,4234.617381084814,4059.0249282218674
311,"24.892570042892,121.3074099283",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",2449.0050065836735,4196.839121219543,3518.734072793469,735.1526801064804,5428.995003779932
323,"24.9432852117095,121.24934702837",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6228.336340153169,4086.5724291255738,8881.657880766326,8278.905458873232,5201.527766388635
332,"24.874181477282,121.323637047225",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",4745.1222790119,6808.168608547107,4084.2319840858395,2685.955156689156,7472.607889721473
348,"24.9448294046705,121.248920318495",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6394.8202506874195,4216.070169588484,9056.035248954264,8420.223560460496,5375.768076753809
358,"24.868049173937003,121.239031288015",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5493.767922209526,7621.763660046142,4502.382115298854,8136.692661437598,3489.9780437377754
365,"24.895577921442,121.22726227782",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5688.824848964704,6478.7083505415185,6383.688609618022,8690.064536623906,2688.304672134186
368,"24.932175293106,121.301040425065",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",4327.660260308632,2005.5984843998065,7171.78243435924,4139.484431292394,6191.557928084875
385,"24.928693940314,121.241373069485",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5556.339078890682,4298.511510670404,7827.401534268953,8090.711979162292,3781.5508591799157
410,"24.9478824300015,121.235193261715",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",7500.287907192182,5577.111735388602,9970.156618917035,9725.343591422314,5994.787760734471
426,"24.873475072606,121.31734969899",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",4262.339625266487,6517.1343225352875,3444.0935833910494,2584.517985422162,6904.875128426
437,"24.899494379958497,121.307425377425",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",2433.924061906522,3596.907092992382,4112.166385183283,676.5683140628175,5422.951973308912
438,"24.899360905383,121.282098134155",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",348.7769345436137,2688.0056346959736,3319.2767178081344,3164.8904121629726,2871.403688209725
439,"24.8899868726685,121.222305468605",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6230.8546785272465,7221.435221915187,6595.276477665227,9218.814985189752,3268.0435798039425
440,"24.8994024547255,121.28209908276",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",352.9125343064541,2683.4048377867775,3323.870396310213,3165.257427268743,2872.008646060022
441,"24.895502119091503,121.277784283175",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",593.9519245706878,3165.608759566468,2946.891538625748,3586.7020670772868,2420.720125005901
443,"24.8688785109285,121.239396208765",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5411.112397193665,7525.876024945531,4463.319044352966,8067.390988093532,3391.1796419101393
444,"24.86635900247,121.23980739898",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5540.546527788175,7728.578595863004,4434.426993112197,8139.507727394723,3628.596565685913
445,"24.8671546798635,121.238856814465",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5565.528927750513,7712.287106054953,4524.445629517206,8191.794663486741,3587.143245383928
448,"24.848302168392003,121.25544833553",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6048.373462770166,8810.19469824267,3680.477679504357,7915.282110861925,5342.242838026422
453,"24.9350374139305,121.28571523597",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",4273.528664269985,1286.5680914795905,7271.20571138778,5095.28444692183,5345.7636956616625
454,"24.930657555553505,121.28646460622",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",3794.1807571359936,836.0505548427944,6789.126654209494,4651.942903095948,5016.442701487759
457,"24.89389838098,121.27608710846",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",808.3396543800957,3374.5436263660254,2814.0675051022263,3767.5748112946544,2265.2149260139404
461,"24.9125578579485,121.29558873424",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",2153.595967135838,1723.4762615993845,4930.033491523725,2520.02877347536,4576.209113622354
462,"24.912229306844,121.29668911016",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",2189.173214741784,1828.4353361549538,4923.558994539681,2416.1410474529007,4665.142286523126
473,"24.9512031173455,121.29769239088",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6224.619290174594,3375.4239105998963,9170.48745771114,6259.59848566094,7504.6563344263195
490,"24.9016345151345,121.27556248126",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",987.4890434353251,2562.7388659340545,3658.1846140068556,3851.4518789941712,2265.9340961853995
493,"24.881464115781,121.2360650285",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5079.887570056878,6693.17447675683,4981.129604402656,7976.525785533539,2450.785146963929
500,"24.94527479139549,121.258456993995",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5967.485195967758,3492.514031636871,8776.3132741539,7735.327882154247,5421.991551080339
502,"24.865345080935,121.22047189301",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",7249.355377836404,9069.492631694457,6391.429238609231,9991.881278294513,4826.152586706315
504,"24.867683163434,121.23873266433",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5541.773199035958,7672.30371721045,4534.094278661961,8180.269013364709,3539.561352714428
505,"24.867604138677,121.23879685253",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5541.5273646390215,7675.5491004843925,4527.996482916373,8177.723338318577,3544.6718965932523
509,"24.9585494423775,121.294570320595",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6961.876612382366,4029.0102262490304,9934.89139855588,7127.204204700742,8009.245506759477
538,"24.8861119276715,121.303055377785",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",2281.8317833425954,4595.130159259205,2701.4818708827056,1546.169692404122,5103.23371481747
546,"24.9401683420915,121.23081250534",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",7195.849479725247,5635.256571216343,9476.495223093105,9631.547480062502,5367.128126319999
551,"24.8733549343195,121.30781616085",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",3547.590739432499,6080.458863548798,2489.6914419197487,2623.1556151205955,6025.929639378738
561,"24.911702154974,121.281090034905",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",1701.4616389963219,1340.2973306459642,4689.690632722679,3660.6326641522633,3225.851814575992
562,"24.8750051519865,121.30518274571",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",3232.260447184332,5808.406532724293,2270.939961564969,2518.0597624796033,5707.549753079258
589,"24.899444002991,121.28210003137",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",357.05947675862245,2678.8041691540316,3328.463982706719,3165.631081547409,2872.620840698094
590,"24.874704535989,121.23288182758",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5661.553926610339,7452.408235647174,5154.389809612388,8473.840428780764,3212.816624017562
593,"24.9417177095975,121.22872582103",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",7467.269871938717,5891.1572490770595,9737.252165589423,9900.06157316505,5614.362474124302
603,"24.849235282405505,121.244321164015",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6568.275182983346,9140.958004737386,4552.709589203051,8715.637428906817,5324.247615233607
604,"24.894099360779,121.27115665806",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",1281.1262577943926,3498.802942359974,3006.76585876793,4262.973802173255,1768.7811472111623
619,"24.945278858555,121.26131555734",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5851.048380166716,3289.2461547370717,8697.698778555492,7531.672407511238,5454.8121151066325
629,"24.891420775566505,121.26139681425",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",2308.97050620016,4208.465365476334,3309.2610647672586,5270.972224083513,948.0998972221611
630,"24.886451599413498,121.285456208945",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",1130.3342025106615,4118.398420880281,1895.736775790099,3022.6916626075554,3382.117578469474
631,"24.8822714556755,121.288210752995",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",1645.5578530144974,4601.042056118742,1498.6180320304172,2982.659264097735,3813.1541993545466
639,"24.951412009912502,121.30897056866",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6601.33209436554,4010.6554206665887,9437.656961801806,6097.2827223368795,8245.54139813502
663,"24.919492996241,121.295248229795",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",2806.635062242026,1265.047422789866,5670.4222523493745,3129.881573919242,4896.275997094777
669,"24.8661285908765,121.239689900865",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5565.423273240949,7756.30845931052,4448.292960371769,8160.834195687546,3656.7305742512604
677,"24.934023544641,121.22591755003",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",7153.682263227871,5935.8093184391455,9225.838739598881,9753.545522938242,5023.131878005068
696,"24.9201091671995,121.295456038325",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",2877.4017565500153,1262.1614614359796,5741.55566422538,3173.7002872821513,4949.91871575069
705,"24.848785442301,121.272361042425",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5406.021262442242,8363.137122718827,2551.053228036491,6710.5881626901655,5607.465995940156
738,"24.9282707596685,121.249546910805",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",4917.800915692934,3474.4363348628667,7368.679249475229,7335.889116333685,3545.1747001173094
767,"24.898618163799497,121.215404314945",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6889.841665135065,7420.036883826149,7608.059229466892,9890.163105780392,3891.37705723787
781,"24.93708338714,121.25652727168",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5259.0831878361005,3112.6739720999785,7976.638522657224,7283.818207131396,4502.73530769473
782,"24.92053626132,121.226307332925",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6366.84050823429,5793.049591390964,8094.042130685921,9179.409235566372,3850.569530974358
783,"24.9143099322,121.227046903015",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6040.182508751322,5800.425363531562,7571.150222589326,8930.979533246049,3349.8122095991243
788,"24.890912228203,121.214879831795",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6966.710427473906,7825.820649204294,7336.643255574213,9960.005590479775,3985.9529292757998
808,"24.868768234323,121.23926244865",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5429.169921488208,7543.727487510147,4477.019097499298,8084.536110915625,3408.032555922776
810,"24.8685731473025,121.238952812875",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5467.197564001468,7579.695587698675,4508.710011361279,8121.698482519312,3441.1013365742015
819,"24.943579176156,121.24528067488",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6491.417635096714,4455.375385126306,9078.888073139477,8622.756189601092,5285.532918013158
829,"24.87117739093049,121.318894288195",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",4541.081512295463,6815.700445515049,3576.145641084068,2862.933323427704,7146.239866997682
861,"24.89576711268949,121.215380617015",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",6888.837480194189,7545.725929325997,7481.568484178052,9890.248712362083,3887.6552343586627
904,"24.868683894515,121.239100901365",6,"24.896507947731436,121.28355860709979","24.923590529101897,121.28355860709979","24.869425366360975,121.28355860709979","24.896507947731436,121.31326678772498","24.896507947731436,121.2538504264746",5447.916563873236,7560.936141314487,4493.504974386745,8103.188322193162,3423.5331126616516
