land_id,tran_coordinate,group_id,group_center,refer_point1,refer_point2,refer_point3,refer_point4,group_center_DIST,refer_point1_DIST,refer_point2_DIST,refer_point3_DIST,refer_point4_DIST
174,"24.980102926126,121.169064174955",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",3373.0251948913638,2846.915716798745,5713.985129721412,2069.625500726719,6038.894752323771
175,"24.9941521623405,121.131532625845",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",3767.80273053385,1260.0103256736745,6693.651692240991,5462.321242900123,4068.252557292209
183,"24.9225342371065,121.199221575085",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",7182.171658982183,9304.178438517007,5882.136993061647,5119.444210247815,9744.93924719976
191,"24.9978391493615,121.14626585628",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",4027.8118335130034,1079.0185958672562,7020.126111256889,4789.510713603458,5244.191476509394
199,"24.9400955322535,121.168108556705",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",3519.1335963982324,5975.145006359095,2658.2510576890472,2422.2205692653783,6074.8884574386
201,"24.9584854318825,121.119892526025",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",2309.5489267231865,4053.3741744242775,3498.313888448442,5294.512517046461,797.6940878146755
202,"24.936440791762003,121.090293523955",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",5965.762442792584,7831.52732645363,5277.109290602722,8730.944753707328,3599.2494583009743
205,"24.9424075677675,121.191140701415",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",5354.30572483857,7102.546983479233,4989.093278963408,2862.6221015657625,8194.208754252362
206,"24.9425324749045,121.19107258317",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",5342.49613610692,7087.795576763675,4984.74967350636,2847.732288031559,8183.973081916615
207,"24.951178696569,121.207880013725",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6703.3874261654755,7802.508421662179,6855.048505505585,3784.1701642364965,9672.231847157822
219,"25.012926464611,121.10833554456",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6646.210083066059,4368.401100811971,9341.368527276287,8594.14000897682,5698.876915014989
220,"25.0127532669675,121.108454773525",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6623.56454491613,4347.132294169094,9319.095074775161,8572.431040825086,5678.810569665921
226,"24.961741642725,121.15953092829",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",1719.853696419652,3448.191453163771,3467.819403148889,1280.204659482956,4719.803199059337
227,"24.93400036071749,121.164602801025",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",3789.0863327412326,6459.617408214074,2233.329888786305,3156.6213619649698,6062.491049755859
234,"24.961341472479,121.195308529065",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",5332.7996884660815,6134.4331423105605,6102.969315503226,2332.954366064473,8332.74016583169
242,"24.964086037679,121.160783564945",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",1866.0614841227623,3294.851545643952,3756.1044608145635,1185.0321382686159,4853.802788583441
254,"24.946399724467,121.14581494282",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",1721.1214447760542,4700.189074265951,1353.8022231669752,3155.0643609228528,3737.912594817062
255,"24.9645386320835,121.13677792561",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",661.0032937640159,2740.556410331159,3370.934163991977,3592.119383578451,2443.3164180386266
257,"24.9390555571655,121.08615008013",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6216.439537531837,7915.033535880835,5713.189814222381,9043.96141562188,3673.9587109066115
265,"25.011414024097498,121.17956805529",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6663.718053987925,4507.851393748122,9299.969514078224,5563.400204617659,8709.265098321732
266,"25.00708209258,121.136078378785",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",5075.272498532543,2134.5080981053147,8059.810797061191,6216.444913609832,5555.688048284846
273,"24.95614649394249,121.20233792427",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6073.231392352697,7037.588631943063,6499.279659974979,3102.8884329196167,9063.158789416993
278,"24.939696537394,121.118724150825",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",3416.7298929066787,5937.801529303907,2467.925123792951,5923.1206798988505,2503.5186218609065
284,"24.965905678595,121.162525912315",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",2076.68111629891,3236.8068896143695,4018.4925135256694,1085.876647831493,5044.31837721493
287,"24.9616393404205,121.208802732665",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6695.354117811133,7336.1245245716955,7337.356931063043,3695.380188745036,9695.32796729588
291,"24.945630553138,121.15234839754",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",2033.302194183058,4875.947230793272,1579.1819700349763,2677.2207470031776,4370.713912574911
292,"24.975719778804,121.08375089381",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6133.806645335209,6103.956509054926,7482.569512865542,9067.159649737914,3321.35842496444
295,"24.948084315659003,121.101330625565",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",4420.432331313242,6127.507282938827,4419.743385973614,7313.5183167436,1895.9303073203591
296,"25.0047725802685,121.19596014057",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",7208.432047473199,5682.2469331168295,9467.573569857224,5345.916868187897,9661.136996261255
304,"25.015572309757506,121.13354352279",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6042.222064590913,3108.562345883599,9019.6234708461,7136.421757434329,6330.893960653864
308,"24.9799820844385,121.087967055315",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",5869.2746058719285,5590.283283826291,7459.588171197833,8745.428848229903,3226.6485933872314
310,"24.9346812788145,121.078026111845",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",7163.516438351338,8844.472966887193,6512.088391820218,9969.446125625109,4609.304112597806
312,"24.964829715271,121.159941445025",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",1796.3322081091376,3179.0664258799147,3787.763220602831,1288.0802617032402,4774.273939642564
320,"24.9669042646185,121.10940472572",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",3392.4115382446967,4124.018060072063,4899.936292095964,6368.584624265867,675.990724110019
321,"24.9056100258705,121.14770503814",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6228.823163102645,9221.597385581887,3249.4239404664827,6681.842340125244,7138.437456905691
324,"25.005776035443,121.18860714833",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6750.766679129136,5023.344238073988,9160.327898462467,5161.767136931527,9082.682745577182
333,"24.900874920933,121.14824497669",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6756.077448850909,9748.398955301493,3775.9810016521033,7153.061211846827,7624.3949462157725
334,"24.900862368839498,121.148199470075",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6757.069564614975,9749.514472766085,3776.651361374545,7155.926011927626,7623.46515328865
335,"24.9009379119045,121.14815328808",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6748.335688334543,9740.886557109914,3767.671400558551,7149.637317878475,7613.8862749528735
336,"24.900896863701,121.147796064045",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6749.91100843805,9743.378549715742,3766.8715616442114,7166.248800254354,7601.05191399354
338,"24.934555925758,121.078737664755",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",7104.116321184714,8801.177216830578,6440.208009773112,9905.109461591574,4563.920152144024
347,"25.006704675102,121.17508339535",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",5978.396195141758,3845.4548774462887,8642.61599967529,5000.3181978332,8029.470075247957
351,"24.999370184398,121.1203107213",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",4742.018444944892,2531.6199603733576,7520.923429374412,6702.520745704861,4247.810165632901
355,"24.976554760401,121.16114451871",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",2504.750932858781,2315.264041122724,5018.672457966734,1994.3502346140388,5154.38062515862
356,"24.976642961073,121.159693176605",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",2403.295058257739,2191.8011319087136,4974.698813718934,2087.7551557193788,5019.007660220491
374,"24.9382959049575,121.077997158175",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",7008.687047313107,8580.677155719808,6528.048776050997,9859.600674782598,4362.882346529616
375,"24.938186303925,121.077311674925",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",7077.526815724752,8641.201201860837,6596.398001348522,9929.595214052279,4425.946905209307
376,"24.93493450348,121.07794838081",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",7159.010199149864,8831.29874529008,6520.051968131369,9968.566754063762,4597.1838178613225
377,"24.931019943408,121.11166578634",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",4604.5970196238595,7109.968099974461,3138.957872123158,6992.20070786617,3393.8024789423043
379,"24.9505420812135,121.13775528919",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",1319.4600428725446,4256.444096592902,1834.301766729431,3690.0622661359857,2804.7622861539985
390,"25.0179464354755,121.123186390095",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6534.8471830852195,3778.9346751204816,9440.761325769008,7962.184021460569,6324.837864633928
399,"24.979143726033,121.119647415375",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",3013.946447987371,2539.5732763436213,5451.446944058121,5650.346718436406,2058.7543821852046
400,"24.9789882432975,121.11981929089",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",2989.5812888937694,2531.108950976547,5428.50257979765,5628.147826625157,2048.4893202596
401,"24.938581289411,121.07674213986",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",7115.22656372909,8656.947184303574,6656.591893408982,9973.810986968023,4447.362198520087
402,"24.93847700291949,121.076928081975",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",7101.871186186762,8649.984196691395,6637.090812794684,9958.634030968109,4438.672112173431
403,"24.938614561066,121.07663716505",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",7123.80112500199,8662.718031039098,6667.417283420875,9983.115755573663,4453.932860685931
404,"24.938583900396,121.07668251843",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",7120.742929483385,8661.38051992513,6662.619551439372,9979.55739162084,4452.126642603863
407,"24.957328180962,121.1635032324",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",2174.1088716479826,4073.3132387466762,3295.698818730032,1000.446601206576,5143.2402091478525
447,"24.912848776912,121.173086598",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6225.356259579386,8954.415614931511,3915.1860147037914,5405.476733523694,8142.3412478974415
449,"24.993132429897,121.08980021777",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6362.579280799707,5342.8012520342645,8391.616506199814,9022.288367214598,4190.256238842589
464,"24.90861488939,121.14358783058",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",5874.7704907134985,8874.428610552186,2875.8484909592125,6546.539586162212,6646.508112220264
468,"24.9750135523685,121.157333985305",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",2106.685801213487,2132.937684751119,4725.124043940186,2109.559376366834,4735.3723892342205
470,"24.967546577305,121.104638948445",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",3878.7343982923585,4485.085361842025,5288.965573055015,6854.357024258538,1051.5601478688993
471,"24.9957993431235,121.163819760755",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",4353.32127224139,2290.670064537636,7117.272127109071,3877.496920170928,6392.381975137701
481,"24.982798391412,121.20838123156",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",7053.018132562006,6683.791994313934,8533.287721127583,4339.7926209350235,9932.41849709414
508,"24.905253009235,121.174948536475",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",7053.794711064222,9809.721455397108,4613.192193589907,6252.273420807892,8856.014818248808
518,"25.0220822278725,121.13559792436",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6731.464742067594,3760.4054316594215,9720.310844397794,7647.732124418712,7080.135542400508
521,"24.91243425467649,121.172247699875",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6223.922398018861,8968.79733614934,3877.5269015471576,5450.667162570439,8109.962166821594
522,"24.912083531039,121.183784662385",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",6893.638495610073,9458.099188909628,4856.849106896264,5612.6588949935685,9030.473571147955
534,"24.918125396837503,121.14619855927",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",4834.702201828015,7829.169540445835,1858.1988951021376,5489.590603749673,5883.799649633001
535,"24.918228855444,121.14623358579",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",4823.551529235703,7817.892123907724,1847.6929574433095,5477.834782867772,5876.446402827528
536,"24.958748092694,121.119196440095",10,"24.961640445559524,121.14249989390768","24.988723026929986,121.14249989390768","24.934557864189063,121.14249989390768","24.961640445559524,121.17220807453288","24.961640445559524,121.11279171328249",2374.9535934846654,4069.5928116738296,3566.4033109568895,5362.8313013561265,721.773873855318
