land_id,tran_coordinate,group_id,group_center,refer_point1,refer_point2,refer_point3,refer_point4,group_center_DIST,refer_point1_DIST,refer_point2_DIST,refer_point3_DIST,refer_point4_DIST
12195,"25.007965397303,121.069564536645",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",2061.835719685496,5060.431796953052,945.8991029649545,3720.493904797575,3555.8057217501705
12198,"25.009170735013,121.051240905885",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",2740.304852985795,5297.557959785645,2225.9334151705693,5309.6111317037585,2193.146467776624
12203,"25.015298625772505,121.10237096639",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3444.994676646541,5324.334088058975,3658.932342400755,1265.1173467713263,6333.867877027216
12217,"24.9980570009205,121.025510092025",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5535.314994130375,7653.596759761253,4549.974036895105,8179.325529078859,3516.1052481008032
12218,"24.995488302842503,121.04557474853",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4266.377175700954,6917.385142551448,2560.10204515277,6505.17126871429,3474.4795186261754
12228,"25.0384304810515,121.078361479025",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",1533.2465048702998,1859.8398579866023,4386.6813819581375,2572.0760482020014,4008.138214200347
12238,"24.994307548943,121.115858512475",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5802.980200771891,8006.522900269507,4609.2452137704,3903.836303317275,8372.258028690503
12239,"25.028593092389,121.06770329881",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",365.6303599168067,2789.32925724051,3238.414036271786,3293.855089376065,2719.9964886513417
12240,"25.0051209885275,121.117060079585",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5260.546762633116,7135.533863232828,4736.161588433471,2917.6966266110703,8050.941573854512
12279,"25.000526181293505,121.091752353795",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3590.6535393642484,6260.433658271638,2143.1134915065877,3008.710168652668,5892.1836440323
12280,"24.986675059916003,121.08382908768",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4616.562038317587,7537.874677409563,1950.93535421952,4718.987261487018,6192.176138731251
12307,"24.985770787761,121.110358422465",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",6046.207056019182,8524.165594764432,4295.6086640757885,4631.491917186787,8345.612565166639
12319,"25.026735376129,121.115160633385",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4502.082120516356,5398.676621035318,5421.447327858321,1503.7725242385907,7500.461044893749
12357,"25.041787759224,121.134601564515",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",6680.355659058291,6595.063692520595,7984.967892908639,3854.455144206116,9611.245763287181
12358,"25.009024577081,121.07493972708",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",1991.8904552905951,4961.895959896204,1146.8230365490779,3210.089339991547,3951.445746309652
12364,"25.0279822909095,121.070926196875",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",162.3192429105315,2842.359031785745,3158.164617975436,2965.0580867120293,3040.017393179925
12373,"24.992849558374505,121.109299423405",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5407.178425134297,7787.020315288447,3979.681895703475,3843.653547376876,7854.118725133246
12374,"24.992462426312,121.109071075615",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5420.32662711089,7812.64308443174,3965.209556608591,3879.9786696966703,7854.3873013505
12375,"25.0089200859615,121.0750507905",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",2005.6844597525806,4974.434781587383,1140.5694111652197,3208.206834116151,3966.9013495260892
12379,"24.99639250878949,121.099818874485",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4459.912236293585,6995.5389601538245,2973.9632995220672,3341.6765380850698,6826.420234033215
12390,"24.980094809595,121.06172804876",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5223.270710094812,8195.315916749987,2324.2934906492587,6451.38938328985,5561.676245703339
12391,"24.991161155026,121.041011843145",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4926.067846082995,7535.903600579522,3121.3534168080655,7151.55540493974,3920.9038177064213
12392,"25.0092103739075,121.042261883315",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3441.985806002763,5689.887016976323,3052.8799678854493,6161.594724408344,1926.8101804244238
12398,"25.0064821061565,121.05673330273",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",2625.0902470233236,5406.786416991716,1596.6288137814327,4924.373203091925,2741.615993326981
12399,"25.0046804222725,121.05160882244",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3086.958024634377,5750.535183241148,1997.5820943642238,5476.3164436923,2655.6641900710933
12400,"25.014993538836,121.039523755735",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3383.809750859747,5304.111499344363,3573.1053160428287,6262.932782824875,1287.820571302946
12401,"25.0139953140135,121.041326804645",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3261.7301650179847,5290.1817380148705,3360.3706099926376,6109.162452460294,1392.3070545858768
12402,"24.977938347727505,121.10789881416",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",6573.923065309872,9193.88072250847,4461.604958331785,5440.483565283707,8649.96731358515
12403,"24.9648660477665,121.080191423475",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",6902.552367108237,9881.675734526301,3955.174999344361,7127.719050541614,7904.16657670199
12405,"24.9694614613915,121.049476327005",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",6672.956542422379,9564.284976281377,3947.354240762049,8141.633551037776,6384.324722223735
12442,"25.044195744782,121.136652912305",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",6951.023860375789,6751.54690185981,8309.653874124113,4159.999052468901,9864.38484016354
12487,"25.0421220848405,121.134429630735",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",6673.032474490334,6570.76221329249,7992.751833228861,3855.2775648689767,9600.733154535415
12493,"25.0438342171215,121.075673754845",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",1982.4030240115967,1202.7369723741622,4941.00621303181,3133.8434090228684,4002.141775834671
12494,"25.043701818251,121.07595572676",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",1975.908058889901,1228.3562922430237,4929.486948201053,3102.359231087426,4020.2091514256394
12495,"25.026093164991,121.102362584505",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3210.7721031764645,4428.888568776044,4359.286366899379,218.0874551353656,6208.9779968227485
12496,"25.0207122287175,121.085962852625",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",1684.5667539880858,3965.0868380223515,2820.274358051799,1581.8284739937199,4599.455212587677
12516,"25.023262872038,121.06787027587",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",454.4377678403496,3375.7815759476443,2649.047203191867,3289.6363428787213,2751.8335488303537
12517,"24.990683291161503,121.109592455225",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5596.395931267519,8009.9624899486735,4059.580926476869,4083.880471304802,7996.70100682563
12518,"25.0409186290245,121.074252564075",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",1634.1173497414286,1457.6907432758433,4606.093672954862,3069.462964395272,3727.9714250040442
12523,"24.9818171177585,121.085418192775",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5178.091966929585,8096.186952007384,2465.249413486142,5177.520651073722,6693.717638123718
12524,"24.9888684579675,121.050014276865",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4661.352697019707,7468.382819658935,2383.2925981536814,6569.394854212116,4276.183552305993
12545,"24.989757305202,121.04702059828",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4718.072045147074,7464.42732560125,2608.2825023428873,6745.461030547132,4123.749539701103
12554,"25.026224260979497,121.063491046625",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",713.8371486959156,3119.387521952791,3047.7641256546467,3711.472068023513,2285.812396880927
12569,"25.00767061925849,121.059777449155",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",2357.9658846614675,5206.963779822195,1417.0028143087488,4590.800174072448,2833.390022583633
12572,"24.9710040721845,121.076115117345",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",6179.272767205958,9170.946010191074,3203.283410671844,6618.964180788074,7109.501655334105
12603,"25.0491455521185,121.087805945885",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3048.342277097366,1810.5985338989512,5771.202307647107,2800.278859872363,5359.171107515234
12604,"25.008960624406,121.072834627195",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",1962.7116148567934,4954.549225673491,1075.7673238009495,3385.789896328945,3771.505236690708
12616,"25.012139118314,121.03978003139",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3492.7099371534846,5547.942549899,3408.6257268732234,6310.205647049165,1600.699189851041
12644,"24.985001222173,121.069607523895",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4604.212695585068,7603.853029467479,1606.046642920998,5546.660205083642,5442.329408664573
12652,"24.996158043358,121.097464970945",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4326.403586900313,6922.474118202084,2741.4006609421317,3379.1685805122243,6633.398140209956
12677,"24.9949812770035,121.05534782613",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3819.6908904164316,6676.537377877525,1613.7901795496487,5726.14858738412,3791.660073711734
12679,"24.9928397788795,121.067574788935",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3747.0124470338683,6741.664918694235,794.0763871386026,4983.65358420591,4607.504765249932
12680,"24.9732445257685,121.07033501867",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5905.581630193136,8905.599525297728,2905.6035459901727,6633.473085514079,6613.42380023194
12684,"25.0247632870785,121.09558744625",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",2534.3681902224635,4076.000335044274,3772.609959507052,511.9648579206532,5528.5608521997
12686,"25.024939541442,121.06683624131",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",415.82657948859855,3201.2328867754777,2845.742853218168,3378.433904413306,2629.2644078614208
12689,"25.043400248320506,121.13728004131",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",6987.762488048355,6828.1781283347445,8308.664278150689,4175.879291447657,9909.491017148825
12707,"25.0368411782005,121.135278078275",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",6630.7921497946345,6791.366426435507,7733.850067771259,3713.012200346075,9598.314254953202
12713,"25.024832300357,121.12314584803",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5311.449521895737,6192.8667972803505,6005.9728484637635,2317.47964975192,8308.629121668726
12714,"25.016189978716,121.10071292839",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3253.392678258643,5145.182687077547,3563.223775652789,1149.2512714580864,6150.662330227868
12718,"25.035896549038497,121.068178495615",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",1062.0317747182967,1979.9915972727806,4041.7509361856655,3399.3357134741464,2946.144341927276
12723,"25.002263026365497,121.028332433315",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5040.329717876938,7109.69720676079,4273.45598741898,7743.177200443808,2972.773099101136
12726,"24.979824851005,121.045669931155",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5753.923398041339,8553.741645989236,3324.033996618093,7560.974799084725,5199.47322988229
12727,"24.9980933310225,121.06068745231",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3306.5346975961857,6233.071127582793,1007.7467460094418,5089.097602767386,3735.2861625629835
12728,"24.9778154945295,121.058999586565",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5523.762268711074,8479.823170099668,2667.758052219577,6819.246845741478,5701.724052294184
12729,"25.002356960053,121.02818382869",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5047.483857505948,7110.379973687187,4289.178952345173,7753.6376389622665,2969.781471548376
12730,"24.9715187908675,121.10629249614",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",7084.208705320266,9785.906279533721,4754.840962468467,6127.018461643818,8990.020688363587
12750,"25.007650531043,121.09005624065",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",2874.1684664313125,5461.3252820276675,2167.0203303487633,2333.952577741105,5390.537629942348
12769,"24.9965764998895,121.097827399135",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4313.676258439125,6894.382802157309,2771.909083465695,3330.0792832131206,6641.636240024223
12771,"24.987913372482,121.063280163615",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4343.155609208008,7317.59180812474,1476.2323365253949,5679.81114774656,4842.7432743766285
12772,"24.993865585352,121.06794825704",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3630.8331222339566,6626.545217987165,674.6798828783632,4873.752144433828,4538.500596685215
12785,"25.014791310421,121.0704665746",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",1303.3166833362275,4303.327579463953,1696.7574917111497,3277.652311279742,3261.40552771911
12786,"25.0041631917465,121.125137459735",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",6042.168064610467,7770.782133644256,5534.519091553814,3529.5255541396214,8862.397397710329
12787,"25.045561128908,121.13505304121",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",6841.2090778439015,6569.761136290485,8273.01556732439,4093.838342790405,9737.699263932542
12799,"25.0168125204835,121.09367257794",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",2570.9421877425348,4699.4844062069415,3022.3622489426098,1267.8693100923472,5440.0553418097725
12815,"24.998409059146,121.075088490165",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3151.408701794258,6135.120669672388,472.6871109790144,4022.301405319846,4654.9686138433035
12834,"24.9708846483635,121.10423574944",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",7042.1922877212655,9777.127277696465,4646.8458885149175,6179.979823367521,8887.164193650999
12841,"25.0432704400155,121.13510184021",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",6772.228732456112,6614.014692165162,8122.883962595069,3973.709007442063,9690.931363547663
12857,"25.019690118801,121.126041925285",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5651.8458141596475,6745.405600730342,6032.12685956573,2710.845947809641,8632.4865046356
12862,"25.0377096616475,121.08031313141",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",1579.9893262414037,2020.7770957379232,4348.503457468036,2362.2016262551,4170.359518686405
12876,"24.9825336788705,121.07921684817",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4954.338436615203,7924.969723856482,2070.318103091275,5319.2327140847365,6227.672187548935
12878,"24.965431839591,121.08520191266",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",6930.559855828886,9882.237874927656,4050.5751561274337,6939.5756708837735,8117.71499493825
12889,"24.995039135906,121.056999920365",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3749.8132056041345,6633.917591894137,1453.8667665809705,5591.032938405446,3853.3008184649957
12893,"25.0201557158805,121.11420412695",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4462.311455925867,5758.691367915429,4966.11018765155,1575.6917643845513,7437.967602704577
12894,"25.0430606119695,121.0943768316",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3020.349555164313,2674.3467601723773,5393.808344025846,1922.2731036940495,5703.356143211852
12895,"25.0200399951725,121.11451235679",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4495.071696347355,5790.753425682846,4987.869657497294,1609.2449101991508,7470.167756556351
12907,"24.996316401363,121.08617117416",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3702.1842394623427,6542.543109141983,1614.8856937614291,3639.285799458277,5670.372785166501
12909,"24.975911299649,121.120372458695",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",7534.281631776058,9971.018454624715,5666.570943305701,5966.141198389957,9794.085975130718
12910,"25.038291696,121.08757465846",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",2154.178903911372,2416.6873630838563,4630.430199572891,1824.6925301707706,4891.885959324656
12911,"25.038374695519,121.08752465978",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",2155.727837768967,2406.634979335949,4637.102656054335,1834.7855803745367,4889.473628842444
12912,"25.020104090443,121.1143732443",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4480.074342111763,5775.434911964362,4978.635707636442,1593.5108111475406,7455.5068617878505
12913,"25.020226984659,121.11390786083",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4431.534280008422,5730.749334630812,4943.261442344604,1545.4483251618353,7407.448331892563
12914,"25.018131829181,121.08624752674",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",1838.4299874801488,4240.165803106697,2604.0316098582766,1694.6752057691535,4676.5094651871495
12937,"25.010905624997,121.03582675946",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",3910.5417152573245,5890.011626533104,3727.303196597963,6730.920767766263,1806.224228288416
12939,"24.9706930943245,121.07741500636",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",6226.806161630193,9214.261041534812,3262.5259545076474,6604.036201958096,7205.682326066888
12942,"24.9874725861225,121.045168017035",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5031.021482676039,7764.468389793845,2887.177791829736,7047.997715934176,4351.386238089993
12949,"25.04631488704,121.114804961815",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",4973.288219153919,4538.408976954718,6846.188835071548,2635.199543493086,7778.227434480632
12954,"24.9965908319395,121.11600009505",8,"25.026556671127498,121.07055433094357","25.05363925249796,121.07055433094357","24.999474089757037,121.07055433094357","25.026556671127498,121.10026251156876","25.026556671127498,121.04084615031837",5662.332463586516,7808.600361848685,4598.930818055116,3679.9449871195284,8280.529830050582
