year,month,group_center,refer_point1,refer_point2,refer_point3,refer_point4,group
2016,1,8.0,9.0,3.0,0.0,4.0,3
2016,2,2.0,2.0,0.0,1.0,4.0,3
2016,3,6.0,6.0,2.0,0.0,12.0,3
2016,4,2.0,3.0,10.0,7.0,2.0,3
2016,5,2.0,11.0,2.0,5.0,6.0,3
2016,6,3.0,7.0,2.0,1.0,1.0,3
2016,7,3.0,8.0,3.0,2.0,1.0,3
2016,8,6.0,7.0,0.0,2.0,2.0,3
2016,9,4.0,5.0,2.0,1.0,6.0,3
2016,10,5.0,3.0,3.0,1.0,4.0,3
2016,11,2.0,13.0,4.0,0.0,3.0,3
2016,12,2.0,10.0,0.0,1.0,6.0,3
2017,1,3.0,7.0,1.0,0.0,1.0,3
2017,2,3.0,4.0,3.0,0.0,1.0,3
2017,3,4.0,2.0,2.0,0.0,1.0,3
2017,4,7.0,15.0,9.0,0.0,3.0,3
2017,5,5.0,9.0,2.0,0.0,4.0,3
2017,6,6.0,5.0,7.0,0.0,13.0,3
2017,7,0.0,4.0,4.0,1.0,10.0,3
2017,8,1.0,3.0,4.0,0.0,3.0,3
2017,9,4.0,7.0,5.0,1.0,4.0,3
2017,10,0.0,10.0,5.0,1.0,5.0,3
2017,11,0.0,11.0,1.0,0.0,2.0,3
2017,12,2.0,6.0,1.0,0.0,1.0,3
2018,1,3.0,5.0,4.0,1.0,1.0,3
2018,2,0.0,3.0,0.0,0.0,2.0,3
2018,3,4.0,7.0,2.0,1.0,6.0,3
2018,4,6.0,23.0,1.0,0.0,4.0,3
2018,5,6.0,17.0,2.0,2.0,6.0,3
2018,6,4.0,10.0,1.0,2.0,5.0,3
2018,7,6.0,8.0,5.0,0.0,4.0,3
2018,8,7.0,14.0,0.0,2.0,3.0,3
2018,9,7.0,20.0,0.0,1.0,6.0,3
2018,10,1.0,12.0,1.0,0.0,4.0,3
2018,11,2.0,14.0,0.0,0.0,11.0,3
2018,12,1.0,7.0,4.0,0.0,4.0,3
2019,1,5.0,11.0,1.0,1.0,8.0,3
2019,2,2.0,9.0,1.0,1.0,4.0,3
2019,3,6.0,22.0,3.0,3.0,0.0,3
2019,4,1.0,16.0,0.0,0.0,2.0,3
2019,5,8.0,12.0,2.0,0.0,6.0,3
2019,6,8.0,4.0,1.0,2.0,4.0,3
2019,7,4.0,15.0,5.0,2.0,6.0,3
2019,8,5.0,19.0,5.0,1.0,5.0,3
2019,9,6.0,11.0,1.0,0.0,6.0,3
2019,10,4.0,14.0,2.0,1.0,3.0,3
2019,11,3.0,5.0,5.0,2.0,1.0,3
2019,12,3.0,7.0,2.0,2.0,5.0,3
2020,1,4.0,0.0,1.0,1.0,3.0,3
2020,2,1.0,8.0,8.0,0.0,3.0,3
2020,3,4.0,7.0,1.0,2.0,4.0,3
2020,4,4.0,1.0,0.0,1.0,9.0,3
2020,5,6.0,11.0,1.0,7.0,10.0,3
2020,6,12.0,8.0,4.0,0.0,4.0,3
2020,7,10.0,6.0,4.0,2.0,3.0,3
2020,8,10.0,11.0,4.0,2.0,3.0,3
2020,9,3.0,8.0,1.0,4.0,5.0,3
2020,10,8.0,6.0,1.0,1.0,5.0,3
2020,11,8.0,18.0,2.0,2.0,0.0,3
2020,12,4.0,31.0,4.0,2.0,3.0,3
2021,1,3.0,5.0,0.0,0.0,7.0,3
2021,2,2.0,8.0,1.0,0.0,2.0,3
2021,3,3.0,14.0,0.0,1.0,2.0,3
2021,4,3.0,8.0,0.0,0.0,12.0,3
2021,5,3.0,4.0,4.0,2.0,4.0,3
2021,6,2.0,1.0,3.0,1.0,3.0,3
2021,7,4.0,4.0,4.0,1.0,10.0,3
2021,8,9.0,6.0,2.0,0.0,8.0,3
2021,9,3.0,6.0,3.0,1.0,15.0,3
2021,10,0.0,2.0,1.0,2.0,6.0,3
2021,11,4.0,4.0,4.0,2.0,4.0,3
2021,12,6.0,11.0,2.0,2.0,5.0,3
2022,1,3.0,3.0,1.0,1.0,3.0,3
2022,2,6.0,3.0,3.0,0.0,1.0,3
2022,3,6.0,10.0,0.0,1.0,5.0,3
2012,7,1.0,26.0,5.0,2.0,3.0,4
2012,8,8.0,18.0,7.0,2.0,3.0,4
2012,9,3.0,19.0,4.0,1.0,2.0,4
2012,10,9.0,22.0,9.0,4.0,6.0,4
2012,11,11.0,8.0,6.0,2.0,1.0,4
2012,12,31.0,18.0,12.0,4.0,5.0,4
2013,1,8.0,14.0,11.0,7.0,3.0,4
2013,2,7.0,16.0,5.0,0.0,1.0,4
2013,3,7.0,12.0,5.0,4.0,6.0,4
2013,4,9.0,9.0,11.0,1.0,9.0,4
2013,5,11.0,20.0,5.0,4.0,7.0,4
2013,6,7.0,8.0,10.0,0.0,10.0,4
2013,7,5.0,5.0,6.0,4.0,5.0,4
2013,8,4.0,12.0,6.0,3.0,6.0,4
2013,9,8.0,7.0,4.0,1.0,6.0,4
2013,10,13.0,4.0,8.0,3.0,4.0,4
2013,11,3.0,3.0,4.0,1.0,1.0,4
2013,12,9.0,11.0,9.0,0.0,5.0,4
2014,1,8.0,4.0,3.0,0.0,0.0,4
2014,2,2.0,1.0,1.0,0.0,0.0,4
2014,3,1.0,3.0,2.0,4.0,1.0,4
2014,4,3.0,8.0,7.0,2.0,1.0,4
2014,5,4.0,4.0,1.0,0.0,3.0,4
2014,6,2.0,3.0,4.0,3.0,9.0,4
2014,7,2.0,2.0,1.0,3.0,2.0,4
2014,8,1.0,3.0,2.0,0.0,6.0,4
2014,9,2.0,5.0,1.0,0.0,4.0,4
2014,10,3.0,4.0,0.0,1.0,3.0,4
2014,11,2.0,4.0,1.0,2.0,2.0,4
2014,12,10.0,2.0,2.0,3.0,4.0,4
2015,1,1.0,3.0,0.0,0.0,1.0,4
2015,2,2.0,0.0,0.0,0.0,2.0,4
2015,3,7.0,1.0,1.0,1.0,0.0,4
2015,4,2.0,2.0,4.0,1.0,4.0,4
2015,5,0.0,2.0,3.0,1.0,1.0,4
2015,6,2.0,2.0,1.0,1.0,0.0,4
2015,7,0.0,1.0,2.0,0.0,3.0,4
2015,8,2.0,1.0,1.0,0.0,0.0,4
2015,9,0.0,1.0,3.0,1.0,2.0,4
2015,10,4.0,0.0,4.0,1.0,2.0,4
2015,11,0.0,0.0,2.0,12.0,0.0,4
2015,12,6.0,1.0,0.0,2.0,1.0,4
2016,1,0.0,0.0,0.0,2.0,2.0,4
2016,2,0.0,3.0,2.0,2.0,1.0,4
2016,3,1.0,1.0,2.0,1.0,1.0,4
2016,4,0.0,1.0,2.0,1.0,2.0,4
2016,5,3.0,0.0,3.0,1.0,3.0,4
2016,6,0.0,0.0,1.0,3.0,1.0,4
2016,7,0.0,0.0,0.0,3.0,0.0,4
2016,8,1.0,1.0,0.0,0.0,1.0,4
2016,9,3.0,0.0,3.0,1.0,0.0,4
2016,10,1.0,2.0,0.0,0.0,2.0,4
2016,11,3.0,3.0,0.0,0.0,1.0,4
2016,12,0.0,2.0,4.0,0.0,4.0,4
2017,1,0.0,1.0,2.0,1.0,0.0,4
2017,2,3.0,0.0,1.0,0.0,0.0,4
2017,3,0.0,3.0,2.0,0.0,1.0,4
2017,4,2.0,0.0,1.0,0.0,1.0,4
2017,5,5.0,1.0,0.0,0.0,2.0,4
2017,6,3.0,1.0,0.0,0.0,0.0,4
2017,7,4.0,0.0,3.0,1.0,4.0,4
2017,8,0.0,3.0,2.0,2.0,0.0,4
2017,9,3.0,2.0,2.0,0.0,0.0,4
2017,10,0.0,0.0,2.0,1.0,2.0,4
2017,11,1.0,3.0,3.0,1.0,1.0,4
2017,12,4.0,2.0,6.0,1.0,1.0,4
2018,1,3.0,1.0,3.0,0.0,1.0,4
2018,2,0.0,0.0,3.0,1.0,1.0,4
2018,3,3.0,7.0,7.0,0.0,4.0,4
2018,4,9.0,1.0,7.0,1.0,4.0,4
2018,5,4.0,3.0,10.0,0.0,1.0,4
2018,6,4.0,2.0,13.0,0.0,1.0,4
2018,7,6.0,2.0,6.0,3.0,1.0,4
2018,8,4.0,1.0,4.0,2.0,0.0,4
2018,9,2.0,2.0,3.0,3.0,1.0,4
2018,10,4.0,5.0,12.0,0.0,0.0,4
2018,11,5.0,5.0,8.0,0.0,1.0,4
2018,12,2.0,2.0,8.0,1.0,3.0,4
2019,1,6.0,1.0,4.0,1.0,2.0,4
2019,2,4.0,0.0,1.0,0.0,1.0,4
2019,3,10.0,3.0,4.0,0.0,0.0,4
2019,4,3.0,2.0,6.0,4.0,2.0,4
2019,5,3.0,2.0,5.0,2.0,2.0,4
2019,6,5.0,4.0,5.0,0.0,0.0,4
2019,7,7.0,7.0,5.0,1.0,0.0,4
2019,8,5.0,11.0,7.0,1.0,3.0,4
2019,9,4.0,14.0,5.0,1.0,1.0,4
2019,10,5.0,10.0,9.0,5.0,1.0,4
2019,11,3.0,6.0,2.0,0.0,3.0,4
2019,12,12.0,29.0,4.0,1.0,2.0,4
2020,1,4.0,22.0,7.0,0.0,1.0,4
2020,2,4.0,30.0,2.0,1.0,0.0,4
2020,3,7.0,44.0,6.0,0.0,2.0,4
2020,4,1.0,20.0,4.0,1.0,0.0,4
2020,5,13.0,55.0,3.0,0.0,2.0,4
2020,6,10.0,42.0,2.0,2.0,4.0,4
2020,7,29.0,42.0,3.0,4.0,3.0,4
2020,8,34.0,29.0,1.0,1.0,2.0,4
2020,9,18.0,37.0,3.0,1.0,5.0,4
2020,10,10.0,19.0,3.0,2.0,2.0,4
2020,11,10.0,1.0,19.0,3.0,9.0,4
2020,12,6.0,0.0,4.0,5.0,5.0,4
2021,1,9.0,0.0,12.0,3.0,7.0,4
2021,2,1.0,0.0,5.0,0.0,2.0,4
2021,3,11.0,0.0,11.0,0.0,4.0,4
2021,4,8.0,1.0,8.0,6.0,2.0,4
2021,5,14.0,0.0,4.0,2.0,2.0,4
2021,6,4.0,0.0,4.0,4.0,0.0,4
2021,7,8.0,0.0,4.0,7.0,0.0,4
2021,8,5.0,0.0,5.0,2.0,0.0,4
2021,9,14.0,0.0,3.0,2.0,4.0,4
2021,10,9.0,0.0,6.0,1.0,1.0,4
2021,11,2.0,0.0,11.0,1.0,3.0,4
2021,12,8.0,0.0,9.0,1.0,3.0,4
2022,1,6.0,0.0,7.0,3.0,1.0,4
2022,2,2.0,0.0,1.0,0.0,0.0,4
2022,3,1.0,0.0,5.0,1.0,3.0,4
2012,7,0.0,0.0,1.0,3.0,0.0,5
2012,8,4.0,0.0,1.0,11.0,0.0,5
2012,9,2.0,0.0,2.0,22.0,1.0,5
2012,10,3.0,1.0,2.0,22.0,2.0,5
2012,11,5.0,2.0,4.0,15.0,5.0,5
2012,12,9.0,0.0,5.0,35.0,4.0,5
2013,1,2.0,2.0,0.0,9.0,1.0,5
2013,2,1.0,0.0,1.0,7.0,1.0,5
2013,3,7.0,0.0,7.0,18.0,4.0,5
2013,4,7.0,1.0,1.0,13.0,1.0,5
2013,5,7.0,3.0,1.0,18.0,0.0,5
2013,6,3.0,1.0,2.0,11.0,4.0,5
2013,7,5.0,1.0,3.0,16.0,3.0,5
2013,8,4.0,5.0,0.0,7.0,1.0,5
2013,9,1.0,0.0,2.0,4.0,2.0,5
2013,10,2.0,1.0,1.0,13.0,3.0,5
2013,11,6.0,1.0,3.0,9.0,0.0,5
2013,12,6.0,0.0,0.0,6.0,2.0,5
2014,1,3.0,1.0,1.0,3.0,3.0,5
2014,2,3.0,0.0,0.0,2.0,2.0,5
2014,3,2.0,3.0,2.0,3.0,4.0,5
2014,4,1.0,1.0,3.0,3.0,9.0,5
2014,5,4.0,0.0,0.0,2.0,2.0,5
2014,6,5.0,2.0,1.0,4.0,4.0,5
2014,7,2.0,2.0,2.0,4.0,2.0,5
2014,8,4.0,0.0,0.0,0.0,0.0,5
2014,9,2.0,9.0,1.0,5.0,0.0,5
2014,10,3.0,2.0,0.0,2.0,0.0,5
2014,11,1.0,0.0,1.0,1.0,2.0,5
2014,12,1.0,0.0,3.0,7.0,1.0,5
2015,1,1.0,2.0,1.0,2.0,0.0,5
2015,2,1.0,2.0,1.0,0.0,1.0,5
2015,3,1.0,2.0,0.0,3.0,0.0,5
2015,4,0.0,0.0,1.0,3.0,0.0,5
2015,5,2.0,1.0,1.0,2.0,1.0,5
2015,6,0.0,0.0,0.0,3.0,1.0,5
2015,7,2.0,0.0,1.0,4.0,0.0,5
2015,8,2.0,0.0,0.0,3.0,0.0,5
2015,9,3.0,0.0,0.0,3.0,0.0,5
2015,10,2.0,3.0,0.0,3.0,0.0,5
2015,11,1.0,0.0,1.0,4.0,0.0,5
2015,12,3.0,0.0,1.0,5.0,0.0,5
2016,1,0.0,0.0,2.0,0.0,0.0,5
2016,2,3.0,0.0,0.0,0.0,0.0,5
2016,3,1.0,1.0,1.0,1.0,0.0,5
2016,4,0.0,0.0,1.0,1.0,0.0,5
2016,5,2.0,0.0,1.0,2.0,0.0,5
2016,6,0.0,1.0,0.0,0.0,0.0,5
2016,7,2.0,0.0,0.0,1.0,1.0,5
2016,8,3.0,0.0,1.0,2.0,0.0,5
2016,9,0.0,0.0,0.0,0.0,0.0,5
2016,10,1.0,0.0,1.0,0.0,0.0,5
2016,11,0.0,3.0,0.0,0.0,0.0,5
2016,12,2.0,0.0,0.0,3.0,0.0,5
2017,1,2.0,0.0,1.0,1.0,0.0,5
2017,2,0.0,0.0,0.0,0.0,0.0,5
2017,3,0.0,2.0,2.0,1.0,0.0,5
2017,4,0.0,0.0,2.0,0.0,0.0,5
2017,5,1.0,0.0,2.0,1.0,0.0,5
2017,6,4.0,1.0,0.0,0.0,0.0,5
2017,7,2.0,1.0,0.0,1.0,0.0,5
2017,8,3.0,0.0,2.0,4.0,0.0,5
2017,9,5.0,0.0,0.0,2.0,0.0,5
2017,10,1.0,0.0,1.0,0.0,0.0,5
2017,11,2.0,0.0,2.0,0.0,0.0,5
2017,12,1.0,0.0,2.0,0.0,0.0,5
2018,1,0.0,0.0,0.0,1.0,1.0,5
2018,2,1.0,0.0,0.0,3.0,0.0,5
2018,3,0.0,1.0,1.0,1.0,0.0,5
2018,4,0.0,2.0,0.0,2.0,0.0,5
2018,5,0.0,1.0,0.0,3.0,0.0,5
2018,6,0.0,0.0,0.0,1.0,0.0,5
2018,7,0.0,0.0,1.0,6.0,1.0,5
2018,8,0.0,2.0,0.0,6.0,0.0,5
2018,9,1.0,0.0,0.0,4.0,0.0,5
2018,10,1.0,0.0,0.0,2.0,0.0,5
2018,11,1.0,0.0,0.0,1.0,0.0,5
2018,12,1.0,0.0,0.0,0.0,1.0,5
2019,1,3.0,0.0,0.0,0.0,0.0,5
2019,2,0.0,0.0,0.0,2.0,1.0,5
2019,3,2.0,1.0,0.0,4.0,1.0,5
2019,4,0.0,1.0,0.0,8.0,0.0,5
2019,5,1.0,1.0,0.0,5.0,0.0,5
2019,6,0.0,0.0,0.0,4.0,0.0,5
2019,7,0.0,0.0,0.0,6.0,0.0,5
2019,8,1.0,0.0,0.0,17.0,0.0,5
2019,9,3.0,0.0,0.0,14.0,0.0,5
2019,10,1.0,1.0,0.0,11.0,0.0,5
2019,11,1.0,0.0,0.0,9.0,0.0,5
2019,12,2.0,0.0,0.0,10.0,0.0,5
2020,1,0.0,1.0,0.0,13.0,0.0,5
2020,2,1.0,0.0,0.0,25.0,0.0,5
2020,3,2.0,0.0,0.0,40.0,0.0,5
2020,4,3.0,3.0,0.0,23.0,0.0,5
2020,5,2.0,0.0,0.0,31.0,0.0,5
2020,6,2.0,0.0,0.0,26.0,0.0,5
2020,7,6.0,0.0,0.0,17.0,0.0,5
2020,8,8.0,1.0,0.0,15.0,0.0,5
2020,9,5.0,1.0,0.0,21.0,0.0,5
2020,10,2.0,0.0,0.0,9.0,0.0,5
2020,11,3.0,0.0,0.0,0.0,0.0,5
2020,12,2.0,0.0,0.0,0.0,0.0,5
2021,1,5.0,1.0,0.0,4.0,0.0,5
2021,2,1.0,0.0,0.0,3.0,0.0,5
2021,3,5.0,0.0,0.0,0.0,0.0,5
2021,4,6.0,2.0,0.0,0.0,0.0,5
2021,5,4.0,2.0,0.0,3.0,0.0,5
2021,6,0.0,0.0,0.0,0.0,0.0,5
2021,7,2.0,1.0,0.0,1.0,0.0,5
2021,8,1.0,0.0,1.0,0.0,0.0,5
2021,9,2.0,0.0,0.0,3.0,0.0,5
2021,10,1.0,0.0,0.0,2.0,0.0,5
2021,11,5.0,1.0,1.0,5.0,0.0,5
2021,12,4.0,0.0,0.0,1.0,0.0,5
2022,1,0.0,0.0,0.0,1.0,0.0,5
2022,2,2.0,0.0,0.0,1.0,0.0,5
2022,3,2.0,0.0,0.0,4.0,0.0,5
2012,7,5.0,1.0,0.0,0.0,2.0,6
2012,8,5.0,2.0,2.0,2.0,2.0,6
2012,9,3.0,4.0,0.0,4.0,1.0,6
2012,10,4.0,11.0,2.0,2.0,2.0,6
2012,11,2.0,5.0,3.0,3.0,2.0,6
2012,12,8.0,8.0,3.0,1.0,5.0,6
2013,1,5.0,8.0,7.0,1.0,2.0,6
2013,2,4.0,1.0,6.0,0.0,0.0,6
2013,3,9.0,8.0,4.0,1.0,2.0,6
2013,4,14.0,24.0,1.0,0.0,1.0,6
2013,5,4.0,9.0,1.0,6.0,5.0,6
2013,6,8.0,5.0,3.0,1.0,2.0,6
2013,7,5.0,12.0,2.0,2.0,4.0,6
2013,8,11.0,4.0,1.0,1.0,3.0,6
2013,9,5.0,2.0,3.0,0.0,0.0,6
2013,10,7.0,2.0,2.0,1.0,3.0,6
2013,11,12.0,6.0,4.0,2.0,3.0,6
2013,12,6.0,2.0,7.0,3.0,2.0,6
2014,1,1.0,4.0,2.0,1.0,2.0,6
2014,2,0.0,1.0,3.0,0.0,0.0,6
2014,3,4.0,2.0,1.0,3.0,2.0,6
2014,4,7.0,3.0,2.0,3.0,2.0,6
2014,5,4.0,7.0,1.0,2.0,4.0,6
2014,6,8.0,2.0,3.0,1.0,1.0,6
2014,7,6.0,5.0,2.0,1.0,1.0,6
2014,8,1.0,9.0,2.0,0.0,1.0,6
2014,9,1.0,5.0,3.0,0.0,2.0,6
2014,10,1.0,5.0,0.0,1.0,1.0,6
2014,11,1.0,4.0,0.0,0.0,3.0,6
2014,12,3.0,3.0,1.0,1.0,5.0,6
2015,1,2.0,2.0,0.0,1.0,1.0,6
2015,2,1.0,0.0,1.0,1.0,1.0,6
2015,3,4.0,2.0,1.0,1.0,3.0,6
2015,4,3.0,0.0,3.0,2.0,3.0,6
2015,5,2.0,3.0,1.0,0.0,2.0,6
2015,6,1.0,4.0,2.0,3.0,2.0,6
2015,7,1.0,2.0,1.0,1.0,2.0,6
2015,8,2.0,1.0,4.0,2.0,3.0,6
2015,9,2.0,0.0,1.0,1.0,2.0,6
2015,10,0.0,0.0,2.0,1.0,2.0,6
2015,11,4.0,0.0,5.0,0.0,2.0,6
2015,12,2.0,1.0,0.0,2.0,2.0,6
2016,1,0.0,0.0,0.0,0.0,1.0,6
2016,2,0.0,0.0,0.0,1.0,0.0,6
2016,3,1.0,0.0,0.0,1.0,2.0,6
2016,4,0.0,1.0,0.0,2.0,0.0,6
2016,5,0.0,0.0,0.0,1.0,0.0,6
2016,6,1.0,3.0,2.0,0.0,1.0,6
2016,7,1.0,3.0,2.0,0.0,0.0,6
2016,8,1.0,2.0,1.0,1.0,1.0,6
2016,9,0.0,2.0,0.0,0.0,0.0,6
2016,10,1.0,1.0,0.0,0.0,0.0,6
2016,11,0.0,1.0,2.0,0.0,0.0,6
2016,12,0.0,2.0,2.0,0.0,0.0,6
2017,1,2.0,1.0,1.0,1.0,0.0,6
2017,2,0.0,1.0,0.0,1.0,0.0,6
2017,3,0.0,0.0,1.0,0.0,0.0,6
2017,4,2.0,0.0,2.0,0.0,0.0,6
2017,5,2.0,2.0,3.0,0.0,0.0,6
2017,6,0.0,0.0,0.0,1.0,0.0,6
2017,7,1.0,1.0,0.0,0.0,0.0,6
2017,8,1.0,3.0,1.0,1.0,0.0,6
2017,9,0.0,1.0,1.0,0.0,0.0,6
2017,10,2.0,0.0,0.0,0.0,0.0,6
2017,11,0.0,2.0,0.0,1.0,0.0,6
2017,12,1.0,2.0,1.0,0.0,0.0,6
2018,1,0.0,0.0,2.0,0.0,0.0,6
2018,2,2.0,1.0,0.0,0.0,0.0,6
2018,3,0.0,2.0,1.0,0.0,0.0,6
2018,4,3.0,0.0,1.0,1.0,0.0,6
2018,5,0.0,0.0,4.0,0.0,0.0,6
2018,6,5.0,2.0,0.0,0.0,0.0,6
2018,7,1.0,0.0,2.0,0.0,0.0,6
2018,8,7.0,1.0,0.0,0.0,0.0,6
2018,9,0.0,2.0,0.0,1.0,0.0,6
2018,10,1.0,1.0,0.0,1.0,0.0,6
2018,11,3.0,0.0,1.0,1.0,0.0,6
2018,12,0.0,2.0,1.0,2.0,0.0,6
2019,1,2.0,2.0,1.0,0.0,0.0,6
2019,2,2.0,0.0,0.0,0.0,0.0,6
2019,3,1.0,3.0,0.0,0.0,0.0,6
2019,4,2.0,1.0,0.0,0.0,0.0,6
2019,5,0.0,2.0,1.0,0.0,0.0,6
2019,6,2.0,0.0,0.0,0.0,0.0,6
2019,7,3.0,3.0,0.0,0.0,0.0,6
2019,8,0.0,2.0,0.0,0.0,0.0,6
2019,9,2.0,2.0,0.0,2.0,0.0,6
2019,10,1.0,6.0,1.0,0.0,0.0,6
2019,11,0.0,2.0,0.0,0.0,0.0,6
2019,12,1.0,3.0,0.0,0.0,0.0,6
2020,1,0.0,2.0,2.0,0.0,0.0,6
2020,2,1.0,0.0,0.0,0.0,0.0,6
2020,3,0.0,3.0,0.0,0.0,0.0,6
2020,4,0.0,2.0,1.0,0.0,0.0,6
2020,5,0.0,6.0,0.0,0.0,0.0,6
2020,6,1.0,4.0,0.0,0.0,0.0,6
2020,7,2.0,3.0,2.0,0.0,0.0,6
2020,8,1.0,5.0,1.0,0.0,0.0,6
2020,9,4.0,4.0,0.0,0.0,0.0,6
2020,10,3.0,2.0,0.0,0.0,0.0,6
2020,11,0.0,1.0,0.0,0.0,0.0,6
2020,12,1.0,2.0,0.0,0.0,0.0,6
2021,1,1.0,0.0,0.0,0.0,0.0,6
2021,2,3.0,1.0,0.0,0.0,0.0,6
2021,3,1.0,2.0,0.0,0.0,0.0,6
2021,4,0.0,3.0,0.0,0.0,0.0,6
2021,5,0.0,0.0,1.0,0.0,0.0,6
2021,6,1.0,0.0,1.0,0.0,0.0,6
2021,7,0.0,1.0,0.0,0.0,0.0,6
2021,8,0.0,2.0,0.0,0.0,0.0,6
2021,9,0.0,1.0,0.0,0.0,0.0,6
2021,10,0.0,2.0,2.0,0.0,0.0,6
2021,11,0.0,1.0,1.0,0.0,0.0,6
2021,12,2.0,0.0,4.0,0.0,0.0,6
2022,1,2.0,1.0,0.0,0.0,0.0,6
2022,2,0.0,0.0,0.0,0.0,0.0,6
2022,3,1.0,1.0,1.0,0.0,0.0,6
2012,7,3.0,1.0,1.0,2.0,1.0,7
2012,8,5.0,2.0,0.0,4.0,4.0,7
2012,9,2.0,1.0,2.0,3.0,1.0,7
2012,10,5.0,0.0,2.0,1.0,4.0,7
2012,11,6.0,6.0,3.0,1.0,6.0,7
2012,12,16.0,5.0,1.0,1.0,7.0,7
2013,1,9.0,2.0,3.0,1.0,4.0,7
2013,2,2.0,3.0,0.0,1.0,5.0,7
2013,3,2.0,4.0,0.0,7.0,6.0,7
2013,4,3.0,2.0,0.0,3.0,6.0,7
2013,5,4.0,5.0,3.0,3.0,5.0,7
2013,6,3.0,11.0,1.0,3.0,5.0,7
2013,7,5.0,6.0,3.0,2.0,8.0,7
2013,8,8.0,6.0,4.0,2.0,9.0,7
2013,9,3.0,3.0,4.0,6.0,1.0,7
2013,10,4.0,5.0,1.0,4.0,9.0,7
2013,11,8.0,7.0,0.0,2.0,4.0,7
2013,12,12.0,6.0,2.0,5.0,2.0,7
2014,1,6.0,3.0,0.0,2.0,6.0,7
2014,2,3.0,2.0,3.0,0.0,2.0,7
2014,3,5.0,5.0,2.0,0.0,3.0,7
2014,4,6.0,1.0,4.0,0.0,2.0,7
2014,5,1.0,2.0,3.0,2.0,5.0,7
2014,6,1.0,1.0,1.0,2.0,3.0,7
2014,7,1.0,0.0,3.0,0.0,3.0,7
2014,8,5.0,3.0,0.0,5.0,1.0,7
2014,9,4.0,3.0,2.0,2.0,1.0,7
2014,10,5.0,1.0,0.0,2.0,1.0,7
2014,11,2.0,1.0,1.0,2.0,4.0,7
2014,12,1.0,5.0,0.0,3.0,1.0,7
2015,1,2.0,2.0,3.0,1.0,1.0,7
2015,2,4.0,1.0,0.0,0.0,0.0,7
2015,3,2.0,0.0,1.0,0.0,1.0,7
2015,4,13.0,2.0,0.0,5.0,0.0,7
2015,5,4.0,0.0,1.0,1.0,0.0,7
2015,6,0.0,1.0,0.0,1.0,2.0,7
2015,7,3.0,1.0,0.0,0.0,3.0,7
2015,8,3.0,0.0,0.0,1.0,0.0,7
2015,9,2.0,0.0,0.0,1.0,1.0,7
2015,10,2.0,0.0,0.0,1.0,1.0,7
2015,11,2.0,0.0,0.0,1.0,0.0,7
2015,12,0.0,1.0,0.0,0.0,1.0,7
2016,1,0.0,0.0,0.0,1.0,1.0,7
2016,2,0.0,0.0,0.0,0.0,2.0,7
2016,3,1.0,0.0,1.0,2.0,2.0,7
2016,4,2.0,3.0,0.0,2.0,0.0,7
2016,5,2.0,1.0,1.0,2.0,2.0,7
2016,6,3.0,3.0,0.0,0.0,3.0,7
2016,7,2.0,0.0,0.0,1.0,0.0,7
2016,8,2.0,2.0,0.0,3.0,3.0,7
2016,9,2.0,1.0,0.0,0.0,0.0,7
2016,10,1.0,4.0,0.0,1.0,2.0,7
2016,11,2.0,0.0,0.0,0.0,0.0,7
2016,12,4.0,3.0,0.0,1.0,0.0,7
2017,1,0.0,0.0,1.0,2.0,2.0,7
2017,2,5.0,1.0,0.0,3.0,0.0,7
2017,3,4.0,0.0,1.0,4.0,1.0,7
2017,4,4.0,0.0,0.0,2.0,3.0,7
2017,5,1.0,1.0,2.0,1.0,0.0,7
2017,6,5.0,0.0,0.0,1.0,0.0,7
2017,7,5.0,3.0,0.0,1.0,1.0,7
2017,8,3.0,1.0,1.0,0.0,2.0,7
2017,9,2.0,0.0,0.0,1.0,0.0,7
2017,10,3.0,1.0,1.0,2.0,1.0,7
2017,11,2.0,0.0,1.0,1.0,2.0,7
2017,12,0.0,0.0,1.0,1.0,0.0,7
2018,1,9.0,2.0,3.0,1.0,2.0,7
2018,2,1.0,2.0,0.0,0.0,0.0,7
2018,3,1.0,2.0,1.0,0.0,1.0,7
2018,4,3.0,0.0,2.0,0.0,2.0,7
2018,5,4.0,0.0,2.0,0.0,1.0,7
2018,6,1.0,0.0,1.0,1.0,0.0,7
2018,7,6.0,0.0,1.0,1.0,0.0,7
2018,8,3.0,0.0,0.0,1.0,1.0,7
2018,9,6.0,3.0,0.0,1.0,0.0,7
2018,10,4.0,0.0,0.0,1.0,2.0,7
2018,11,1.0,0.0,1.0,0.0,1.0,7
2018,12,3.0,1.0,0.0,0.0,0.0,7
2019,1,9.0,0.0,0.0,2.0,1.0,7
2019,2,4.0,0.0,2.0,0.0,0.0,7
2019,3,3.0,4.0,1.0,0.0,0.0,7
2019,4,9.0,1.0,0.0,0.0,0.0,7
2019,5,7.0,1.0,2.0,0.0,1.0,7
2019,6,2.0,0.0,2.0,3.0,0.0,7
2019,7,3.0,3.0,1.0,1.0,1.0,7
2019,8,5.0,4.0,1.0,0.0,1.0,7
2019,9,3.0,0.0,2.0,0.0,1.0,7
2019,10,9.0,2.0,0.0,0.0,1.0,7
2019,11,3.0,1.0,2.0,0.0,0.0,7
2019,12,3.0,0.0,0.0,0.0,0.0,7
2020,1,3.0,1.0,1.0,0.0,1.0,7
